c0.source	c0.geneId	c0.associationType	c0.originalSource	c0.sentence	c0.pmid	c1.pantherName	c1.symbol	c1.description	c2.diseaseId	c2.name	c2.hpoName	c2.STY	c2.MESH	c2.diseaseClassName	c2.doName	c2.type	c2.OMIM	c3.score	c4.year
ALL	3569	GeneticVariation	GAD	suggested involvement of immunomodulating factors in the pathogenesis of sporadic PD as revealed by a molecular genetic approach.	11072751	signaling molecule	IL6	interleukin 6	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.211276474798431	2000
ALL	3569	AlteredExpression	BEFREE	The increased number of activated microglia and the production of neurotrophic cytokines such as <span class= gene  id= 15619128-9-97-101 >IL-6</span>, together with the decreased expression of the neurotrophic factors of neurons in the hippocampus of <span class= disease  id= 15619128-9-203-205 >PD</span> and DLB brains, may be related to functional cellular changes associated with dementia.	15619128	signaling molecule	IL6	interleukin 6	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.211276474798431	2004
ALL	3569	Biomarker	BEFREE	For the first time, the multilocus approach by the set-association method has been applied for the analysis of a cluster of five genes [tumor necrosis factor alpha (TNF-alpha), <span class= gene  id= 18284424-1-177-190 >interleukin 6</span> (<span class= gene  id= 18284424-1-192-196 >IL-6</span>), IL-8, IL-1alpha and IL-10] involved in the brain neuroinflammatory pathway in <span class= disease  id= 18284424-1-277-296 >Parkinson's disease</span> (<span class= disease  id= 18284424-1-298-300 >PD</span>), in a well-defined group of 197 PD patients and 173 control subjects from Spain.	18284424	signaling molecule	IL6	interleukin 6	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.211276474798431	2008
ALL	3162	GeneticVariation	BEFREE	The <span class= disease  id= 19457084-0-4-21 >Parkinson disease</span>-associated <span class= variant  dbSNP= rs104893878  genes_norm= 6622 >A30P</span> mutation stabilizes alpha-synuclein against proteasomal degradation triggered by <span class= gene  id= 19457084-0-119-135 >heme oxygenase-1</span> over-expression in human neuroblastoma cells.	19457084	oxidoreductase	HMOX1	heme oxygenase 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.210568964137734	2009
ALL	3162	GeneticVariation	BEFREE	Functional polymorphisms in <span class= gene  id= 20704549-3-28-33 >Hmox1</span> have been associated with high risk for Alzheimer's and <span class= disease  id= 20704549-3-90-109 >Parkinson's disease</span>.	20704549	oxidoreductase	HMOX1	heme oxygenase 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.210568964137734	2010
ALL	3162	AlteredExpression	BEFREE	Postmortem brain tissue samples from patients in early- to middle-stage progression of <span class= disease  id= 22513881-7-87-89 >PD</span> showed increased <span class= gene  id= 22513881-7-107-111 >HO-1</span> expression in astrocytes and microglia, suggesting an attempt of the diseased brain to compensate these hallmarks of <span class= disease  id= 22513881-7-229-231 >PD</span> through activation of the Nrf2 pathway.	22513881	oxidoreductase	HMOX1	heme oxygenase 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.210568964137734	2013
ALL	3162	Biomarker	BEFREE	Synergistic effect of two oxidative stress-related genes (<span class= gene  id= 20039940-0-58-74 >heme oxygenase-1</span> and GSK3&beta;) on the risk of <span class= disease  id= 20039940-0-101-120 >Parkinson's disease</span>.	20039940	oxidoreductase	HMOX1	heme oxygenase 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.210568964137734	2011
ALL	3162	Biomarker	BEFREE	Inhibition of Nrf2/<span class= gene  id= 23454680-9-19-23 >HO-1</span> leads to more &alpha;-syn aggregation and greater toxicity induced by iron, creating a vicious cycle of iron accumulation, &alpha;-syn aggregation and <span class= gene  id= 23454680-9-163-167 >HO-1</span> disruption in <span class= disease  id= 23454680-9-182-184 >PD</span>.	23454680	oxidoreductase	HMOX1	heme oxygenase 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.210568964137734	2013
ALL	3162	GeneticVariation	BEFREE	Genetic analysis of heme oxygenase-1 (<span class= gene  id= 19475336-0-38-42 >HO-1</span>) in German <span class= disease  id= 19475336-0-54-73 >Parkinson's disease</span> patients.	19475336	oxidoreductase	HMOX1	heme oxygenase 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.210568964137734	2009
ALL	3162	GeneticVariation	BEFREE	Microsatellite polymorphism in the human <span class= gene  id= 9225984-0-41-57 >heme oxygenase-1</span> gene promoter and its application in association studies with Alzheimer and <span class= disease  id= 9225984-0-134-151 >Parkinson disease</span>.	9225984	oxidoreductase	HMOX1	heme oxygenase 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.210568964137734	1997
ALL	3162	GeneticVariation	GAD	Synergistic effect of two oxidative stress-related genes (heme oxygenase-1 and GSK3b) on the risk of Parkinson\'s disease.	20039940	oxidoreductase	HMOX1	heme oxygenase 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.210568964137734	2011
ALL	3162	Biomarker	BEFREE	Induction of the glial <span class= gene  id= 25111043-4-23-28 >HMOX1</span> gene may lead to pathological brain iron deposition, intracellular oxidative damage, and bioenergetic failure in AD and other human CNS disorders such as <span class= disease  id= 25111043-4-183-185 >PD</span> and MS.	25111043	oxidoreductase	HMOX1	heme oxygenase 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.210568964137734	2014
ALL	3162	Biomarker	CTD_human	Table 1 Biochemical Alterations in Substantia Nigra of <span class= disease  id= 21318773-12-55-74 >Parkinson's Disease</span> Indicating Oxidative Stress Elevated Decreased Iron (in microglia, astrocytes, oligodendrocytes, and melanized dopamine neurons and mitochondria) GSH (GSSG unchanged); GSH/GSSG ratio decreased Mitochondrial complex I Ferritin Calcium binding protein (calbindin 28) Mitochondrial monoamine oxidase B Transferrin and transferrin receptor Lipofuscin Vitamins E and C Ubiquitin Copper Cu/Zn-superoxide dismutase Cytotoxic cytokines (TNF-a, IL-1, IL-6) Inflammatory transcription factor NFKB <span class= gene  id= 21318773-12-562-578 >Heme oxygenase-1</span> Ratio of oxidized to reduced glutathione (GSSG/GSH) Nitric oxide Neuromelanin.	21318773	oxidoreductase	HMOX1	heme oxygenase 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.210568964137734	2001
ALL	3162	GeneticVariation	BEFREE	These results indicate a novel pathway by which the <span class= variant  dbSNP= rs17852513  genes_norm= 65018 >P209A</span> defect in the PINK1 kinase domain inhibits oxidative stress-induced <span class= gene  id= 23261939-10-126-130 >HO-1</span> and SOD2 induction, which may accelerate the neurodegeneration in <span class= disease  id= 23261939-10-197-199 >PD</span> with PINK1 defect.	23261939	oxidoreductase	HMOX1	heme oxygenase 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.210568964137734	2012
ALL	3162	AlteredExpression	BEFREE	Serum <span class= gene  id= 19785642-0-6-22 >heme oxygenase-1</span> levels are increased in <span class= disease  id= 19785642-0-47-66 >Parkinson's disease</span> but not in Alzheimer's disease.	19785642	oxidoreductase	HMOX1	heme oxygenase 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.210568964137734	2010
ALL	3162	AlteredExpression	LHGDN	In Parkinson's disease brain, overexpression of HO-1 in nigral astroglia and accompanying iron liberation may facilitate bioactivation of dopamine to neurotoxic free radical intermediates and predispose nearby neuronal constituents to oxidative damage.	17526019	oxidoreductase	HMOX1	heme oxygenase 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.210568964137734	2007
ALL	3162	Biomarker	BEFREE	Several reports suggested a role of heme oxygenase genes 1 and 2 (<span class= gene  id= 26091465-1-66-71 >HMOX1</span> and HMOX2) in modifying the risk to develop <span class= disease  id= 26091465-1-116-133 >Parkinson disease</span> (<span class= disease  id= 26091465-1-135-137 >PD</span>).	26091465	oxidoreductase	HMOX1	heme oxygenase 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.210568964137734	2015
ALL	3162	GeneticVariation	GAD	Genetic analysis of heme oxygenase-1 (HO-1) in German Parkinson\'s disease patients.	19475336	oxidoreductase	HMOX1	heme oxygenase 1	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.210568964137734	2009
ALL	55737	GeneticVariation	BEFREE	The <span class= gene  id= 24152121-0-4-9 >Vps35</span> <span class= variant  dbSNP= rs188286943  genes_norm= 55737 >D620N</span> mutation linked to <span class= disease  id= 24152121-0-35-54 >Parkinson's disease</span> disrupts the cargo sorting function of retromer.	24152121	membrane traffic protein	VPS35	VPS35, retromer complex component	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.209615437447459	2013
ALL	55737	GeneticVariation	BEFREE	Retromer binding to FAM21 and the WASH complex is perturbed by the <span class= disease  id= 24980502-0-67-84 >Parkinson disease</span>-linked <span class= gene  id= 24980502-0-92-97 >VPS35</span>(<span class= variant  dbSNP= rs188286943  genes_norm= 55737 >D620N</span>) mutation.	24980502	membrane traffic protein	VPS35	VPS35, retromer complex component	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.209615437447459	2014
ALL	55737	Biomarker	BEFREE	<span class= gene  id= 24417787-2-0-5 >VPS35</span> interacts with VPS26A in the retromer complex that links mitochondrial and lysosomal pathways, which have both been shown to be dysfunctional in <span class= disease  id= 24417787-2-151-153 >PD</span>.	24417787	membrane traffic protein	VPS35	VPS35, retromer complex component	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.209615437447459	2013
ALL	55737	GeneticVariation	BEFREE	A loss of neuroprotective functions contributes to the pathogenesis of <span class= gene  id= 23411763-6-71-76 >VPS35</span> mutation in <span class= disease  id= 23411763-6-89-108 >Parkinson's disease</span>.	23411763	membrane traffic protein	VPS35	VPS35, retromer complex component	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.209615437447459	2013
ALL	55737	Biomarker	BEFREE	<span class= gene  id= 22336192-1-0-5 >VPS35</span> was recently identified as a novel autosomal dominant gene for <span class= disease  id= 22336192-1-69-86 >Parkinson disease</span>.	22336192	membrane traffic protein	VPS35	VPS35, retromer complex component	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.209615437447459	2012
ALL	55737	Biomarker	BEFREE	Mutations in seven genes are robustly associated with autosomal dominant (SNCA, LRRK2, EIF4G1, <span class= gene  id= 23462481-1-95-100 >VPS35</span>) or recessive (parkin/PARK2, PINK1, DJ1/PARK7) <span class= disease  id= 23462481-1-148-167 >Parkinson's disease</span> (PD) or parkinsonism.	23462481	membrane traffic protein	VPS35	VPS35, retromer complex component	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.209615437447459	2013
ALL	55737	GeneticVariation	BEFREE	<span class= gene  id= 21763482-0-0-5 >VPS35</span> mutations in <span class= disease  id= 21763482-0-19-36 >Parkinson disease</span>.	21763482	membrane traffic protein	VPS35	VPS35, retromer complex component	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.209615437447459	2011
ALL	55737	GeneticVariation	BEFREE	A multi-centre clinico-genetic analysis of the <span class= gene  id= 23125461-0-47-52 >VPS35</span> gene in <span class= disease  id= 23125461-0-61-78 >Parkinson disease</span> indicates reduced penetrance for disease-associated variants.	23125461	membrane traffic protein	VPS35	VPS35, retromer complex component	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.209615437447459	2013
ALL	55737	GeneticVariation	BEFREE	Whole exome sequencing of rare variants in EIF4G1 and <span class= gene  id= 23408866-0-54-59 >VPS35</span> in <span class= disease  id= 23408866-0-63-80 >Parkinson disease</span>.	23408866	membrane traffic protein	VPS35	VPS35, retromer complex component	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.209615437447459	2013
ALL	55737	GeneticVariation	BEFREE	Mutation in <span class= gene  id= 24819384-0-12-17 >VPS35</span> associated with <span class= disease  id= 24819384-0-34-53 >Parkinson's disease</span> impairs WASH complex association and inhibits autophagy.	24819384	membrane traffic protein	VPS35	VPS35, retromer complex component	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.209615437447459	2014
ALL	55737	GeneticVariation	BEFREE	<span class= gene  id= 22991136-0-0-5 >VPS35</span> mutation in Japanese patients with typical <span class= disease  id= 22991136-0-49-68 >Parkinson's disease</span>.	22991136	membrane traffic protein	VPS35	VPS35, retromer complex component	C0030567	Parkinson Disease	null	Disease or Syndrome	D010300	Nervous System Diseases	disease of anatomical entity	disease	516000	0.209615437447459	2012
